"measure_id","measure_name","location_id","location_name","race_group","sex_id","sex_name","age_group_id","age_group_name","year_id","metric_id","metric_name","val","lower","upper"
25,"Maternal mortality ratio",530,"Delaware","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",12.90828125,1.038430762,112.7460373
25,"Maternal mortality ratio",530,"Delaware","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",56.93410285,32.63918307,102.2288192
25,"Maternal mortality ratio",530,"Delaware","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",17.7157975,8.95445533,34.30911303
25,"Maternal mortality ratio",531,"District of Columbia","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",5.810389005,0.970543898,26.85478262
25,"Maternal mortality ratio",531,"District of Columbia","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",8.251573406,0.023788561,2638.10111
25,"Maternal mortality ratio",531,"District of Columbia","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",25.96803945,1.984245612,282.6718405
25,"Maternal mortality ratio",531,"District of Columbia","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",107.4220279,68.79812518,165.4736031
25,"Maternal mortality ratio",531,"District of Columbia","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",9.095107466,2.38587147,34.34640854
25,"Maternal mortality ratio",532,"Florida","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",19.12816351,12.66617128,27.07782858
25,"Maternal mortality ratio",532,"Florida","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",62.5647919,4.842599108,364.5084899
25,"Maternal mortality ratio",532,"Florida","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",29.90168098,10.99059489,62.55166524
25,"Maternal mortality ratio",532,"Florida","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",66.35067642,53.01498827,82.05723937
25,"Maternal mortality ratio",532,"Florida","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",35.25361392,29.17448631,42.56752388
25,"Maternal mortality ratio",533,"Georgia","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",21.9665701,12.07615311,39.18152718
25,"Maternal mortality ratio",533,"Georgia","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",76.23636029,5.199444387,549.7184494
25,"Maternal mortality ratio",533,"Georgia","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",31.58355772,11.5927046,60.22939719
25,"Maternal mortality ratio",533,"Georgia","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",100.903138,82.57729068,121.7270294
25,"Maternal mortality ratio",533,"Georgia","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",40.27750267,30.80127587,52.237609
25,"Maternal mortality ratio",534,"Hawaii","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",13.93503587,3.58683612,49.61980571
25,"Maternal mortality ratio",534,"Hawaii","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",14.71803198,0.305546745,605.9302852
25,"Maternal mortality ratio",534,"Hawaii","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",31.99225931,15.51506844,59.67027471
25,"Maternal mortality ratio",534,"Hawaii","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",3.601544627,0.483513084,25.08420561
25,"Maternal mortality ratio",534,"Hawaii","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",18.68796075,7.113647663,50.50948119
25,"Maternal mortality ratio",535,"Idaho","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",21.78864957,7.046411177,70.26900045
25,"Maternal mortality ratio",535,"Idaho","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",286.188343,75.4902719,859.2415948
25,"Maternal mortality ratio",535,"Idaho","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",2.47152026,0.162817918,33.80703864
25,"Maternal mortality ratio",535,"Idaho","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",74.15048677,14.21021006,359.095371
25,"Maternal mortality ratio",535,"Idaho","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",23.80420442,13.01765964,40.90114834
25,"Maternal mortality ratio",536,"Illinois","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",11.90138241,5.707576834,20.3686634
25,"Maternal mortality ratio",536,"Illinois","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",10.59843686,0.61936872,134.7748913
25,"Maternal mortality ratio",536,"Illinois","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",18.75478233,6.357606596,35.18154075
25,"Maternal mortality ratio",536,"Illinois","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",21.82824272,11.96789458,38.54660562
25,"Maternal mortality ratio",536,"Illinois","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",19.71054194,13.92119253,27.62097881
25,"Maternal mortality ratio",537,"Indiana","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",19.84443945,7.332353148,44.70131746
25,"Maternal mortality ratio",537,"Indiana","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",88.84688158,7.31396771,856.1736431
25,"Maternal mortality ratio",537,"Indiana","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",12.24376001,1.80406373,45.39962116
25,"Maternal mortality ratio",537,"Indiana","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",39.16820045,19.95798302,67.83044516
25,"Maternal mortality ratio",537,"Indiana","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",43.1131948,27.9715961,63.01193057
25,"Maternal mortality ratio",538,"Iowa","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",21.76142476,6.385223892,59.24179428
25,"Maternal mortality ratio",538,"Iowa","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",139.1039843,17.79585306,848.3561691
25,"Maternal mortality ratio",538,"Iowa","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",8.881990828,0.744548189,54.65404632
25,"Maternal mortality ratio",538,"Iowa","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",24.29513443,8.069276175,70.89421129
25,"Maternal mortality ratio",538,"Iowa","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",17.57180468,9.809428389,29.60338931
25,"Maternal mortality ratio",539,"Kansas","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",19.25716691,6.639889896,43.89233972
25,"Maternal mortality ratio",539,"Kansas","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",55.06230226,5.837730339,330.3416638
25,"Maternal mortality ratio",539,"Kansas","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",20.94451967,2.015243607,120.6081559
25,"Maternal mortality ratio",539,"Kansas","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",91.83357642,35.72132992,216.0924177
25,"Maternal mortality ratio",539,"Kansas","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",33.34775988,22.25401054,49.45603717
25,"Maternal mortality ratio",540,"Kentucky","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",11.27399758,3.76354811,28.99902101
25,"Maternal mortality ratio",540,"Kentucky","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",8.381611974,0.246337057,153.2913078
25,"Maternal mortality ratio",540,"Kentucky","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",55.94405318,14.29924262,171.1156745
25,"Maternal mortality ratio",540,"Kentucky","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",75.02502898,48.42473918,116.3688384
25,"Maternal mortality ratio",540,"Kentucky","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",43.52934607,33.18091176,56.26389884
25,"Maternal mortality ratio",541,"Louisiana","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",18.53635788,7.914733727,41.51377752
25,"Maternal mortality ratio",541,"Louisiana","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",52.9248469,5.539389611,269.0843907
25,"Maternal mortality ratio",541,"Louisiana","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",35.18859283,6.343085241,133.9204006
25,"Maternal mortality ratio",541,"Louisiana","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",71.15699722,52.29401714,93.22205018
25,"Maternal mortality ratio",541,"Louisiana","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",32.15905296,22.52869409,46.13024363
25,"Maternal mortality ratio",542,"Maine","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",5.86763132,0.51873704,64.70153118
25,"Maternal mortality ratio",542,"Maine","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",5.951840631,0.009983568,223.0622614
25,"Maternal mortality ratio",542,"Maine","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",0.777157894,0.010044507,61.23997181
25,"Maternal mortality ratio",542,"Maine","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",59.70718204,14.64283076,225.1834678
25,"Maternal mortality ratio",542,"Maine","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",12.90558023,5.994495908,24.94402386
25,"Maternal mortality ratio",543,"Maryland","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",16.90291711,8.647143728,32.72025355
25,"Maternal mortality ratio",543,"Maryland","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",8.072621748,0.297231038,79.55381618
25,"Maternal mortality ratio",543,"Maryland","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",21.21657963,5.065702289,64.7943373
25,"Maternal mortality ratio",543,"Maryland","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",60.65364045,45.57793644,82.07347137
25,"Maternal mortality ratio",543,"Maryland","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",29.08815084,20.22302318,39.66046153
25,"Maternal mortality ratio",544,"Massachusetts","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",16.31882781,7.047915716,36.82888635
25,"Maternal mortality ratio",544,"Massachusetts","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",132.6507791,0.508996127,746.4859228
25,"Maternal mortality ratio",544,"Massachusetts","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",12.78295481,3.842791773,31.50556925
25,"Maternal mortality ratio",544,"Massachusetts","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",23.56914154,11.21218951,49.22561077
25,"Maternal mortality ratio",544,"Massachusetts","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",12.51698799,7.862781741,19.69815149
25,"Maternal mortality ratio",545,"Michigan","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",22.96883529,7.924183261,51.46855813
25,"Maternal mortality ratio",545,"Michigan","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",96.44778382,18.67274711,369.0711503
25,"Maternal mortality ratio",545,"Michigan","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",9.512935092,1.594450109,34.07838531
25,"Maternal mortality ratio",545,"Michigan","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",55.40846288,34.83399952,86.55001617
25,"Maternal mortality ratio",545,"Michigan","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",30.38155124,21.95832594,41.16412308
25,"Maternal mortality ratio",NA,"Midwest Census Region","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",15.44274823,8.957273741,27.00168958
25,"Maternal mortality ratio",NA,"Midwest Census Region","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",94.24240575,45.40208617,193.4411086
25,"Maternal mortality ratio",NA,"Midwest Census Region","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",14.59915484,7.41653497,28.69838893
25,"Maternal mortality ratio",NA,"Midwest Census Region","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",42.22573144,26.89469437,63.03301695
25,"Maternal mortality ratio",NA,"Midwest Census Region","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",27.28842957,20.25372094,36.08774807
25,"Maternal mortality ratio",546,"Minnesota","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",10.36578022,2.350906498,36.09073509
25,"Maternal mortality ratio",546,"Minnesota","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",78.24313742,21.28272734,208.3687779
25,"Maternal mortality ratio",546,"Minnesota","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",14.54184387,3.41748829,36.2739705
25,"Maternal mortality ratio",546,"Minnesota","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",25.01193919,11.6958682,52.56846729
25,"Maternal mortality ratio",546,"Minnesota","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",15.95990285,10.37585085,24.37009248
25,"Maternal mortality ratio",547,"Mississippi","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",25.93452953,7.580063061,77.18390237
25,"Maternal mortality ratio",547,"Mississippi","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",8.083719059,0.567382823,68.6355315
25,"Maternal mortality ratio",547,"Mississippi","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",15.73550731,1.357074651,111.4004643
25,"Maternal mortality ratio",547,"Mississippi","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",97.23292168,68.43378426,134.1775632
25,"Maternal mortality ratio",547,"Mississippi","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",37.41147663,26.10494258,53.48255765
25,"Maternal mortality ratio",548,"Missouri","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",29.89538793,9.441460127,73.43822944
25,"Maternal mortality ratio",548,"Missouri","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",65.24185826,8.143596948,376.6843524
25,"Maternal mortality ratio",548,"Missouri","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",32.59885242,7.343837923,89.61645833
25,"Maternal mortality ratio",548,"Missouri","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",38.11530379,20.92312414,68.87930731
25,"Maternal mortality ratio",548,"Missouri","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",24.37044891,15.87682813,36.11284082
25,"Maternal mortality ratio",549,"Montana","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",11.31303703,1.639021231,73.59547411
25,"Maternal mortality ratio",549,"Montana","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",85.06690249,26.91053419,210.5279656
25,"Maternal mortality ratio",549,"Montana","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",52.86197958,4.833906298,435.9040834
25,"Maternal mortality ratio",549,"Montana","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",95.3393767,8.050051291,810.242687
25,"Maternal mortality ratio",549,"Montana","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",32.49842269,16.80559334,58.05840627
25,"Maternal mortality ratio",102,"National","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",20.79423258,16.96260676,26.1542954
25,"Maternal mortality ratio",102,"National","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",69.27733343,45.50619122,108.0739159
25,"Maternal mortality ratio",102,"National","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",20.81369173,15.53868656,28.16293676
25,"Maternal mortality ratio",102,"National","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",67.63021141,56.65179325,80.17692315
25,"Maternal mortality ratio",102,"National","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",27.85633306,23.40964851,32.20884672
25,"Maternal mortality ratio",102,"National","All racial and ethnic groups",2,"Female",169,"10 to 54",2019,3,"Rate",32.21620907,28.11166243,36.56737281
25,"Maternal mortality ratio",550,"Nebraska","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",15.55580021,3.55375766,50.51623842
25,"Maternal mortality ratio",550,"Nebraska","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",180.4857683,37.20996565,551.083303
25,"Maternal mortality ratio",550,"Nebraska","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",14.68700893,1.514944435,103.0353824
25,"Maternal mortality ratio",550,"Nebraska","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",30.09326686,10.39627025,97.37695891
25,"Maternal mortality ratio",550,"Nebraska","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",31.76222109,20.03248124,52.71166316
25,"Maternal mortality ratio",551,"Nevada","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",11.19103777,4.450810304,27.23957924
25,"Maternal mortality ratio",551,"Nevada","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",59.26062723,8.951296151,330.9476809
25,"Maternal mortality ratio",551,"Nevada","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",56.21464743,24.78736889,121.5332412
25,"Maternal mortality ratio",551,"Nevada","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",29.60652245,11.37412388,70.30429962
25,"Maternal mortality ratio",551,"Nevada","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",24.36954597,11.45745053,53.87208361
25,"Maternal mortality ratio",552,"New Hampshire","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",2.543399234,0.301715322,20.39072997
25,"Maternal mortality ratio",552,"New Hampshire","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",269.6653747,0.853662267,2748.309981
25,"Maternal mortality ratio",552,"New Hampshire","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",8.428032469,0.681781634,101.3384889
25,"Maternal mortality ratio",552,"New Hampshire","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",33.19937917,5.008271291,208.5498795
25,"Maternal mortality ratio",552,"New Hampshire","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",18.73579909,8.580176047,38.88129127
25,"Maternal mortality ratio",553,"New Jersey","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",41.42470801,27.27398926,58.17738207
25,"Maternal mortality ratio",553,"New Jersey","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",49.18210235,0.115596991,560.9300521
25,"Maternal mortality ratio",553,"New Jersey","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",13.51377363,4.349045212,27.52399921
25,"Maternal mortality ratio",553,"New Jersey","Non-Hispanic Black",2,"Female",169,"10 to 54",2019,3,"Rate",119.6475462,91.84959003,158.707169
25,"Maternal mortality ratio",553,"New Jersey","Non-Hispanic White",2,"Female",169,"10 to 54",2019,3,"Rate",21.29889706,14.69526253,29.7476217
25,"Maternal mortality ratio",554,"New Mexico","Hispanic and any race",2,"Female",169,"10 to 54",2019,3,"Rate",24.76112976,12.02029584,45.88911751
25,"Maternal mortality ratio",554,"New Mexico","Non-Hispanic American Indian and Alaska Native",2,"Female",169,"10 to 54",2019,3,"Rate",34.81222887,8.762454635,108.4247241
25,"Maternal mortality ratio",554,"New Mexico","Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander",2,"Female",169,"10 to 54",2019,3,"Rate",3.255735667,0.326349289,29.57772942
